measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
average_time_in_MSM_network,59969,200915,0.25,65
average_time_in_WSM_network,49436,189919,0.25,65
average_time_in_network_overall,109405,390834,0.25,65
total_between_network_proportion,1270,2783,0.25,65
total_triplet_proportion,710,1030,0.25,65
MSM_group_to_WSM_group_proportion,1023,1496,0.25,71
MSM_group_to_WSM_group_triplet_proportion,592,711,0.25,71
WSM_group_to_MSM_group_proportion,578,1559,0.25,71
WSM_group_to_MSM_group_triplet_proportion,364,408,0.25,71
average_time_in_MSM_network,62668,123979,0.25,71
average_time_in_WSM_network,64779,126253,0.25,71
average_time_in_network_overall,127447,250232,0.25,71
total_between_network_proportion,1601,3055,0.25,71
total_triplet_proportion,956,1119,0.25,71
MSM_group_to_WSM_group_proportion,733,1060,0.25,72
MSM_group_to_WSM_group_triplet_proportion,211,641,0.25,72
WSM_group_to_MSM_group_proportion,516,1341,0.25,72
WSM_group_to_MSM_group_triplet_proportion,294,555,0.25,72
average_time_in_MSM_network,80120,133584,0.25,72
average_time_in_WSM_network,74546,132310,0.25,72
average_time_in_network_overall,154666,265894,0.25,72
total_between_network_proportion,1249,2401,0.25,72
total_triplet_proportion,505,1196,0.25,72
MSM_group_to_WSM_group_proportion,693,1491,0.25,73
MSM_group_to_WSM_group_triplet_proportion,335,948,0.25,73
WSM_group_to_MSM_group_proportion,478,1582,0.25,73
WSM_group_to_MSM_group_triplet_proportion,347,822,0.25,73
average_time_in_MSM_network,37066,153545,0.25,73
average_time_in_WSM_network,38565,153725,0.25,73
average_time_in_network_overall,75631,307270,0.25,73
total_between_network_proportion,1171,3073,0.25,73
total_triplet_proportion,682,1770,0.25,73
MSM_group_to_WSM_group_proportion,933,1299,0.25,74
MSM_group_to_WSM_group_triplet_proportion,477,882,0.25,74
WSM_group_to_MSM_group_proportion,569,1504,0.25,74
WSM_group_to_MSM_group_triplet_proportion,320,515,0.25,74
average_time_in_MSM_network,42821,106036,0.25,74
average_time_in_WSM_network,45566,106448,0.25,74
average_time_in_network_overall,88387,212484,0.25,74
total_between_network_proportion,1502,2803,0.25,74
total_triplet_proportion,797,1397,0.25,74
MSM_group_to_WSM_group_proportion,790,1388,0.25,75
MSM_group_to_WSM_group_triplet_proportion,366,690,0.25,75
WSM_group_to_MSM_group_proportion,433,1695,0.25,75
WSM_group_to_MSM_group_triplet_proportion,253,634,0.25,75
average_time_in_MSM_network,33332,176307,0.25,75
average_time_in_WSM_network,34270,177891,0.25,75
average_time_in_network_overall,67602,354198,0.25,75
total_between_network_proportion,1223,3083,0.25,75
total_triplet_proportion,619,1324,0.25,75
MSM_group_to_WSM_group_proportion,603,1035,0.25,76
MSM_group_to_WSM_group_triplet_proportion,307,659,0.25,76
WSM_group_to_MSM_group_proportion,351,1149,0.25,76
WSM_group_to_MSM_group_triplet_proportion,201,281,0.25,76
average_time_in_MSM_network,22225,103435,0.25,76
average_time_in_WSM_network,23476,103412,0.25,76
average_time_in_network_overall,45701,206847,0.25,76
total_between_network_proportion,954,2184,0.25,76
total_triplet_proportion,508,940,0.25,76
MSM_group_to_WSM_group_proportion,1251,1500,0.25,80
MSM_group_to_WSM_group_triplet_proportion,355,982,0.25,80
WSM_group_to_MSM_group_proportion,670,1800,0.25,80
WSM_group_to_MSM_group_triplet_proportion,305,890,0.25,80
average_time_in_MSM_network,106834,225916,0.25,80
average_time_in_WSM_network,90244,217086,0.25,80
average_time_in_network_overall,197078,443002,0.25,80
total_between_network_proportion,1921,3300,0.25,80
total_triplet_proportion,660,1872,0.25,80
MSM_group_to_WSM_group_proportion,666,1164,0.25,81
MSM_group_to_WSM_group_triplet_proportion,418,724,0.25,81
WSM_group_to_MSM_group_proportion,506,1277,0.25,81
WSM_group_to_MSM_group_triplet_proportion,341,718,0.25,81
average_time_in_MSM_network,39470,69687,0.25,81
average_time_in_WSM_network,44034,71958,0.25,81
average_time_in_network_overall,83504,141645,0.25,81
total_between_network_proportion,1172,2441,0.25,81
total_triplet_proportion,759,1442,0.25,81
MSM_group_to_WSM_group_proportion,731,1301,0.25,84
MSM_group_to_WSM_group_triplet_proportion,334,651,0.25,84
WSM_group_to_MSM_group_proportion,374,1646,0.25,84
WSM_group_to_MSM_group_triplet_proportion,164,762,0.25,84
average_time_in_MSM_network,71516,140403,0.25,84
average_time_in_WSM_network,60101,131272,0.25,84
average_time_in_network_overall,131617,271675,0.25,84
total_between_network_proportion,1105,2947,0.25,84
total_triplet_proportion,498,1413,0.25,84
MSM_group_to_WSM_group_proportion,631,1277,0.25,85
MSM_group_to_WSM_group_triplet_proportion,265,679,0.25,85
WSM_group_to_MSM_group_proportion,334,1519,0.25,85
WSM_group_to_MSM_group_triplet_proportion,208,354,0.25,85
average_time_in_MSM_network,20021,121962,0.25,85
average_time_in_WSM_network,15637,116644,0.25,85
average_time_in_network_overall,35658,238606,0.25,85
total_between_network_proportion,965,2796,0.25,85
total_triplet_proportion,473,1033,0.25,85
MSM_group_to_WSM_group_proportion,666,1061,0.25,87
MSM_group_to_WSM_group_triplet_proportion,340,730,0.25,87
WSM_group_to_MSM_group_proportion,503,1087,0.25,87
WSM_group_to_MSM_group_triplet_proportion,306,273,0.25,87
average_time_in_MSM_network,35202,110550,0.25,87
average_time_in_WSM_network,32825,110267,0.25,87
average_time_in_network_overall,68027,220817,0.25,87
total_between_network_proportion,1169,2148,0.25,87
total_triplet_proportion,646,1003,0.25,87
MSM_group_to_WSM_group_proportion,917,1521,0.25,89
MSM_group_to_WSM_group_triplet_proportion,476,920,0.25,89
WSM_group_to_MSM_group_proportion,502,1779,0.25,89
WSM_group_to_MSM_group_triplet_proportion,279,366,0.25,89
average_time_in_MSM_network,62526,151101,0.25,89
average_time_in_WSM_network,55757,142355,0.25,89
average_time_in_network_overall,118283,293456,0.25,89
total_between_network_proportion,1419,3300,0.25,89
total_triplet_proportion,755,1286,0.25,89
MSM_group_to_WSM_group_proportion,615,905,0.25,90
MSM_group_to_WSM_group_triplet_proportion,266,583,0.25,90
WSM_group_to_MSM_group_proportion,406,1015,0.25,90
WSM_group_to_MSM_group_triplet_proportion,203,434,0.25,90
average_time_in_MSM_network,35297,83638,0.25,90
average_time_in_WSM_network,30622,81228,0.25,90
average_time_in_network_overall,65919,164866,0.25,90
total_between_network_proportion,1021,1920,0.25,90
total_triplet_proportion,469,1017,0.25,90
MSM_group_to_WSM_group_proportion,534,1318,0.25,93
MSM_group_to_WSM_group_triplet_proportion,272,791,0.25,93
WSM_group_to_MSM_group_proportion,350,1295,0.25,93
WSM_group_to_MSM_group_triplet_proportion,191,328,0.25,93
average_time_in_MSM_network,17645,110747,0.25,93
average_time_in_WSM_network,13725,106104,0.25,93
average_time_in_network_overall,31370,216851,0.25,93
total_between_network_proportion,884,2613,0.25,93
total_triplet_proportion,463,1119,0.25,93
MSM_group_to_WSM_group_proportion,785,1277,0.25,95
MSM_group_to_WSM_group_triplet_proportion,432,499,0.25,95
WSM_group_to_MSM_group_proportion,503,1668,0.25,95
WSM_group_to_MSM_group_triplet_proportion,268,633,0.25,95
average_time_in_MSM_network,73584,209007,0.25,95
average_time_in_WSM_network,65172,202428,0.25,95
average_time_in_network_overall,138756,411435,0.25,95
total_between_network_proportion,1288,2945,0.25,95
total_triplet_proportion,700,1132,0.25,95
MSM_group_to_WSM_group_proportion,1032,1421,0.25,97
MSM_group_to_WSM_group_triplet_proportion,491,774,0.25,97
WSM_group_to_MSM_group_proportion,606,1512,0.25,97
WSM_group_to_MSM_group_triplet_proportion,282,632,0.25,97
average_time_in_MSM_network,41786,164687,0.25,97
average_time_in_WSM_network,29192,150351,0.25,97
average_time_in_network_overall,70978,315038,0.25,97
total_between_network_proportion,1638,2933,0.25,97
total_triplet_proportion,773,1406,0.25,97
MSM_group_to_WSM_group_proportion,666,1327,0.25,100
MSM_group_to_WSM_group_triplet_proportion,340,703,0.25,100
WSM_group_to_MSM_group_proportion,395,1631,0.25,100
WSM_group_to_MSM_group_triplet_proportion,262,273,0.25,100
average_time_in_MSM_network,30267,160745,0.25,100
average_time_in_WSM_network,26274,156940,0.25,100
average_time_in_network_overall,56541,317685,0.25,100
total_between_network_proportion,1061,2958,0.25,100
total_triplet_proportion,602,976,0.25,100
MSM_group_to_WSM_group_proportion,604,1327,0.25,101
MSM_group_to_WSM_group_triplet_proportion,282,703,0.25,101
WSM_group_to_MSM_group_proportion,405,1165,0.25,101
WSM_group_to_MSM_group_triplet_proportion,201,385,0.25,101
average_time_in_MSM_network,23317,106682,0.25,101
average_time_in_WSM_network,20195,102271,0.25,101
average_time_in_network_overall,43512,208953,0.25,101
total_between_network_proportion,1009,2492,0.25,101
total_triplet_proportion,483,1088,0.25,101
MSM_group_to_WSM_group_proportion,1032,1766,0.25,103
MSM_group_to_WSM_group_triplet_proportion,558,1130,0.25,103
WSM_group_to_MSM_group_proportion,592,1864,0.25,103
WSM_group_to_MSM_group_triplet_proportion,359,546,0.25,103
average_time_in_MSM_network,45817,200201,0.25,103
average_time_in_WSM_network,46717,200560,0.25,103
average_time_in_network_overall,92534,400761,0.25,103
total_between_network_proportion,1624,3630,0.25,103
total_triplet_proportion,917,1676,0.25,103
MSM_group_to_WSM_group_proportion,788,1300,0.25,105
MSM_group_to_WSM_group_triplet_proportion,501,741,0.25,105
WSM_group_to_MSM_group_proportion,466,1506,0.25,105
WSM_group_to_MSM_group_triplet_proportion,283,711,0.25,105
average_time_in_MSM_network,39805,172102,0.25,105
average_time_in_WSM_network,43206,174415,0.25,105
average_time_in_network_overall,83011,346517,0.25,105
total_between_network_proportion,1254,2806,0.25,105
total_triplet_proportion,784,1452,0.25,105
MSM_group_to_WSM_group_proportion,733,1413,0.25,106
MSM_group_to_WSM_group_triplet_proportion,481,819,0.25,106
WSM_group_to_MSM_group_proportion,442,1599,0.25,106
WSM_group_to_MSM_group_triplet_proportion,301,608,0.25,106
average_time_in_MSM_network,36347,160060,0.25,106
average_time_in_WSM_network,33673,155794,0.25,106
average_time_in_network_overall,70020,315854,0.25,106
total_between_network_proportion,1175,3012,0.25,106
total_triplet_proportion,782,1427,0.25,106
MSM_group_to_WSM_group_proportion,1028,1062,0.25,107
MSM_group_to_WSM_group_triplet_proportion,447,646,0.25,107
WSM_group_to_MSM_group_proportion,536,1417,0.25,107
WSM_group_to_MSM_group_triplet_proportion,228,472,0.25,107
average_time_in_MSM_network,56985,74056,0.25,107
average_time_in_WSM_network,58937,74291,0.25,107
average_time_in_network_overall,115922,148347,0.25,107
total_between_network_proportion,1564,2479,0.25,107
total_triplet_proportion,675,1118,0.25,107
MSM_group_to_WSM_group_proportion,752,1399,0.25,109
MSM_group_to_WSM_group_triplet_proportion,356,723,0.25,109
WSM_group_to_MSM_group_proportion,399,1670,0.25,109
WSM_group_to_MSM_group_triplet_proportion,286,716,0.25,109
average_time_in_MSM_network,27970,109842,0.25,109
average_time_in_WSM_network,29734,112343,0.25,109
average_time_in_network_overall,57704,222185,0.25,109
total_between_network_proportion,1151,3069,0.25,109
total_triplet_proportion,642,1439,0.25,109
MSM_group_to_WSM_group_proportion,930,1420,0.25,110
MSM_group_to_WSM_group_triplet_proportion,341,849,0.25,110
WSM_group_to_MSM_group_proportion,502,1632,0.25,110
WSM_group_to_MSM_group_triplet_proportion,320,710,0.25,110
average_time_in_MSM_network,51799,240727,0.25,110
average_time_in_WSM_network,47819,235289,0.25,110
average_time_in_network_overall,99618,476016,0.25,110
total_between_network_proportion,1432,3052,0.25,110
total_triplet_proportion,661,1559,0.25,110
MSM_group_to_WSM_group_proportion,609,1336,0.25,113
MSM_group_to_WSM_group_triplet_proportion,404,713,0.25,113
WSM_group_to_MSM_group_proportion,322,1642,0.25,113
WSM_group_to_MSM_group_triplet_proportion,218,419,0.25,113
average_time_in_MSM_network,37553,196217,0.25,113
average_time_in_WSM_network,36131,194426,0.25,113
average_time_in_network_overall,73684,390643,0.25,113
total_between_network_proportion,931,2978,0.25,113
total_triplet_proportion,622,1132,0.25,113
MSM_group_to_WSM_group_proportion,872,1489,0.25,115
MSM_group_to_WSM_group_triplet_proportion,493,954,0.25,115
WSM_group_to_MSM_group_proportion,524,1651,0.25,115
WSM_group_to_MSM_group_triplet_proportion,312,576,0.25,115
average_time_in_MSM_network,74732,198542,0.25,115
average_time_in_WSM_network,69103,195230,0.25,115
average_time_in_network_overall,143835,393772,0.25,115
total_between_network_proportion,1396,3140,0.25,115
total_triplet_proportion,805,1530,0.25,115
MSM_group_to_WSM_group_proportion,822,1395,0.25,118
MSM_group_to_WSM_group_triplet_proportion,375,630,0.25,118
WSM_group_to_MSM_group_proportion,546,1663,0.25,118
WSM_group_to_MSM_group_triplet_proportion,331,628,0.25,118
average_time_in_MSM_network,39867,151648,0.25,118
average_time_in_WSM_network,30121,146090,0.25,118
average_time_in_network_overall,69988,297738,0.25,118
total_between_network_proportion,1368,3058,0.25,118
total_triplet_proportion,706,1258,0.25,118
MSM_group_to_WSM_group_proportion,638,1108,0.25,120
MSM_group_to_WSM_group_triplet_proportion,316,617,0.25,120
WSM_group_to_MSM_group_proportion,414,1126,0.25,120
WSM_group_to_MSM_group_triplet_proportion,203,274,0.25,120
average_time_in_MSM_network,18940,48223,0.25,120
average_time_in_WSM_network,23124,50629,0.25,120
average_time_in_network_overall,42064,98852,0.25,120
total_between_network_proportion,1052,2234,0.25,120
total_triplet_proportion,519,891,0.25,120
MSM_group_to_WSM_group_proportion,1167,1709,0.25,122
MSM_group_to_WSM_group_triplet_proportion,511,1018,0.25,122
WSM_group_to_MSM_group_proportion,581,1900,0.25,122
WSM_group_to_MSM_group_triplet_proportion,235,573,0.25,122
average_time_in_MSM_network,63482,304041,0.25,122
average_time_in_WSM_network,42516,286428,0.25,122
average_time_in_network_overall,105998,590469,0.25,122
total_between_network_proportion,1748,3609,0.25,122
total_triplet_proportion,746,1591,0.25,122
MSM_group_to_WSM_group_proportion,453,1253,0.25,126
MSM_group_to_WSM_group_triplet_proportion,156,1020,0.25,126
WSM_group_to_MSM_group_proportion,380,1122,0.25,126
WSM_group_to_MSM_group_triplet_proportion,266,479,0.25,126
average_time_in_MSM_network,12288,123348,0.25,126
average_time_in_WSM_network,12319,122027,0.25,126
average_time_in_network_overall,24607,245375,0.25,126
total_between_network_proportion,833,2375,0.25,126
total_triplet_proportion,422,1499,0.25,126
MSM_group_to_WSM_group_proportion,821,1294,0.25,127
MSM_group_to_WSM_group_triplet_proportion,441,832,0.25,127
WSM_group_to_MSM_group_proportion,493,1341,0.25,127
WSM_group_to_MSM_group_triplet_proportion,249,388,0.25,127
average_time_in_MSM_network,70914,190788,0.25,127
average_time_in_WSM_network,51565,171940,0.25,127
average_time_in_network_overall,122479,362728,0.25,127
total_between_network_proportion,1314,2635,0.25,127
total_triplet_proportion,690,1220,0.25,127
MSM_group_to_WSM_group_proportion,1096,1704,0.25,128
MSM_group_to_WSM_group_triplet_proportion,520,754,0.25,128
WSM_group_to_MSM_group_proportion,564,1995,0.25,128
WSM_group_to_MSM_group_triplet_proportion,362,467,0.25,128
average_time_in_MSM_network,69570,220049,0.25,128
average_time_in_WSM_network,72928,222645,0.25,128
average_time_in_network_overall,142498,442694,0.25,128
total_between_network_proportion,1660,3699,0.25,128
total_triplet_proportion,882,1221,0.25,128
MSM_group_to_WSM_group_proportion,1050,1534,0.25,129
MSM_group_to_WSM_group_triplet_proportion,547,569,0.25,129
WSM_group_to_MSM_group_proportion,503,2057,0.25,129
WSM_group_to_MSM_group_triplet_proportion,291,547,0.25,129
average_time_in_MSM_network,52627,206984,0.25,129
average_time_in_WSM_network,53936,206301,0.25,129
average_time_in_network_overall,106563,413285,0.25,129
total_between_network_proportion,1553,3591,0.25,129
total_triplet_proportion,838,1116,0.25,129
MSM_group_to_WSM_group_proportion,798,1792,0.25,131
MSM_group_to_WSM_group_triplet_proportion,429,820,0.25,131
WSM_group_to_MSM_group_proportion,487,2123,0.25,131
WSM_group_to_MSM_group_triplet_proportion,297,593,0.25,131
average_time_in_MSM_network,59126,228024,0.25,131
average_time_in_WSM_network,60186,227778,0.25,131
average_time_in_network_overall,119312,455802,0.25,131
total_between_network_proportion,1285,3915,0.25,131
total_triplet_proportion,726,1413,0.25,131
MSM_group_to_WSM_group_proportion,747,1508,0.25,132
MSM_group_to_WSM_group_triplet_proportion,334,721,0.25,132
WSM_group_to_MSM_group_proportion,462,1850,0.25,132
WSM_group_to_MSM_group_triplet_proportion,298,288,0.25,132
average_time_in_MSM_network,83825,156274,0.25,132
average_time_in_WSM_network,77998,149723,0.25,132
average_time_in_network_overall,161823,305997,0.25,132
total_between_network_proportion,1209,3358,0.25,132
total_triplet_proportion,632,1009,0.25,132
MSM_group_to_WSM_group_proportion,798,1670,0.25,134
MSM_group_to_WSM_group_triplet_proportion,535,1058,0.25,134
WSM_group_to_MSM_group_proportion,460,1927,0.25,134
WSM_group_to_MSM_group_triplet_proportion,288,586,0.25,134
average_time_in_MSM_network,57143,237979,0.25,134
average_time_in_WSM_network,47305,227988,0.25,134
average_time_in_network_overall,104448,465967,0.25,134
total_between_network_proportion,1258,3597,0.25,134
total_triplet_proportion,823,1644,0.25,134
MSM_group_to_WSM_group_proportion,991,1596,0.25,135
MSM_group_to_WSM_group_triplet_proportion,343,815,0.25,135
WSM_group_to_MSM_group_proportion,595,1801,0.25,135
WSM_group_to_MSM_group_triplet_proportion,297,994,0.25,135
average_time_in_MSM_network,48823,172128,0.25,135
average_time_in_WSM_network,48922,170390,0.25,135
average_time_in_network_overall,97745,342518,0.25,135
total_between_network_proportion,1586,3397,0.25,135
total_triplet_proportion,640,1809,0.25,135
MSM_group_to_WSM_group_proportion,1089,1595,0.25,140
MSM_group_to_WSM_group_triplet_proportion,560,673,0.25,140
WSM_group_to_MSM_group_proportion,605,1950,0.25,140
WSM_group_to_MSM_group_triplet_proportion,309,555,0.25,140
average_time_in_MSM_network,68984,299235,0.25,140
average_time_in_WSM_network,61764,299996,0.25,140
average_time_in_network_overall,130748,599231,0.25,140
total_between_network_proportion,1694,3545,0.25,140
total_triplet_proportion,869,1228,0.25,140
MSM_group_to_WSM_group_proportion,791,1221,0.25,143
MSM_group_to_WSM_group_triplet_proportion,390,704,0.25,143
WSM_group_to_MSM_group_proportion,493,1287,0.25,143
WSM_group_to_MSM_group_triplet_proportion,304,360,0.25,143
average_time_in_MSM_network,32490,68308,0.25,143
average_time_in_WSM_network,32595,66472,0.25,143
average_time_in_network_overall,65085,134780,0.25,143
total_between_network_proportion,1284,2508,0.25,143
total_triplet_proportion,694,1064,0.25,143
MSM_group_to_WSM_group_proportion,679,1317,0.25,145
MSM_group_to_WSM_group_triplet_proportion,446,845,0.25,145
WSM_group_to_MSM_group_proportion,508,1410,0.25,145
WSM_group_to_MSM_group_triplet_proportion,362,104,0.25,145
average_time_in_MSM_network,40168,109431,0.25,145
average_time_in_WSM_network,38932,111004,0.25,145
average_time_in_network_overall,79100,220435,0.25,145
total_between_network_proportion,1187,2727,0.25,145
total_triplet_proportion,808,949,0.25,145
MSM_group_to_WSM_group_proportion,945,1661,0.25,146
MSM_group_to_WSM_group_triplet_proportion,560,782,0.25,146
WSM_group_to_MSM_group_proportion,553,1922,0.25,146
WSM_group_to_MSM_group_triplet_proportion,320,574,0.25,146
average_time_in_MSM_network,45316,109563,0.25,146
average_time_in_WSM_network,51850,113535,0.25,146
average_time_in_network_overall,97166,223098,0.25,146
total_between_network_proportion,1498,3583,0.25,146
total_triplet_proportion,880,1356,0.25,146
MSM_group_to_WSM_group_proportion,712,1485,0.25,151
MSM_group_to_WSM_group_triplet_proportion,432,987,0.25,151
WSM_group_to_MSM_group_proportion,388,1405,0.25,151
WSM_group_to_MSM_group_triplet_proportion,263,518,0.25,151
average_time_in_MSM_network,31017,209306,0.25,151
average_time_in_WSM_network,19898,198030,0.25,151
average_time_in_network_overall,50915,407336,0.25,151
total_between_network_proportion,1100,2890,0.25,151
total_triplet_proportion,695,1505,0.25,151
MSM_group_to_WSM_group_proportion,1076,1400,0.25,152
MSM_group_to_WSM_group_triplet_proportion,323,759,0.25,152
WSM_group_to_MSM_group_proportion,631,1764,0.25,152
WSM_group_to_MSM_group_triplet_proportion,317,682,0.25,152
average_time_in_MSM_network,66552,164948,0.25,152
average_time_in_WSM_network,63530,167913,0.25,152
average_time_in_network_overall,130082,332861,0.25,152
total_between_network_proportion,1707,3164,0.25,152
total_triplet_proportion,640,1441,0.25,152
MSM_group_to_WSM_group_proportion,870,1728,0.25,153
MSM_group_to_WSM_group_triplet_proportion,538,950,0.25,153
WSM_group_to_MSM_group_proportion,477,1855,0.25,153
WSM_group_to_MSM_group_triplet_proportion,305,693,0.25,153
average_time_in_MSM_network,88869,112982,0.25,153
average_time_in_WSM_network,81241,112405,0.25,153
average_time_in_network_overall,170110,225387,0.25,153
total_between_network_proportion,1347,3583,0.25,153
total_triplet_proportion,843,1643,0.25,153
MSM_group_to_WSM_group_proportion,611,1089,0.25,154
MSM_group_to_WSM_group_triplet_proportion,254,581,0.25,154
WSM_group_to_MSM_group_proportion,417,1229,0.25,154
WSM_group_to_MSM_group_triplet_proportion,258,508,0.25,154
average_time_in_MSM_network,26864,101462,0.25,154
average_time_in_WSM_network,26597,100702,0.25,154
average_time_in_network_overall,53461,202164,0.25,154
total_between_network_proportion,1028,2318,0.25,154
total_triplet_proportion,512,1089,0.25,154
MSM_group_to_WSM_group_proportion,832,1231,0.25,155
MSM_group_to_WSM_group_triplet_proportion,379,762,0.25,155
WSM_group_to_MSM_group_proportion,461,1395,0.25,155
WSM_group_to_MSM_group_triplet_proportion,234,309,0.25,155
average_time_in_MSM_network,77719,133446,0.25,155
average_time_in_WSM_network,74656,132114,0.25,155
average_time_in_network_overall,152375,265560,0.25,155
total_between_network_proportion,1293,2626,0.25,155
total_triplet_proportion,613,1071,0.25,155
MSM_group_to_WSM_group_proportion,864,987,0.25,156
MSM_group_to_WSM_group_triplet_proportion,444,392,0.25,156
WSM_group_to_MSM_group_proportion,484,1477,0.25,156
WSM_group_to_MSM_group_triplet_proportion,226,446,0.25,156
average_time_in_MSM_network,86441,258127,0.25,156
average_time_in_WSM_network,86443,259142,0.25,156
average_time_in_network_overall,172884,517269,0.25,156
total_between_network_proportion,1348,2464,0.25,156
total_triplet_proportion,670,838,0.25,156
MSM_group_to_WSM_group_proportion,965,1570,0.25,157
MSM_group_to_WSM_group_triplet_proportion,589,806,0.25,157
WSM_group_to_MSM_group_proportion,531,1976,0.25,157
WSM_group_to_MSM_group_triplet_proportion,316,1013,0.25,157
average_time_in_MSM_network,44271,199482,0.25,157
average_time_in_WSM_network,37650,191348,0.25,157
average_time_in_network_overall,81921,390830,0.25,157
total_between_network_proportion,1496,3546,0.25,157
total_triplet_proportion,905,1819,0.25,157
MSM_group_to_WSM_group_proportion,707,1353,0.25,160
MSM_group_to_WSM_group_triplet_proportion,333,582,0.25,160
WSM_group_to_MSM_group_proportion,430,1455,0.25,160
WSM_group_to_MSM_group_triplet_proportion,251,580,0.25,160
average_time_in_MSM_network,34852,74639,0.25,160
average_time_in_WSM_network,32890,74813,0.25,160
average_time_in_network_overall,67742,149452,0.25,160
total_between_network_proportion,1137,2808,0.25,160
total_triplet_proportion,584,1162,0.25,160
MSM_group_to_WSM_group_proportion,697,1167,0.25,161
MSM_group_to_WSM_group_triplet_proportion,315,733,0.25,161
WSM_group_to_MSM_group_proportion,396,1215,0.25,161
WSM_group_to_MSM_group_triplet_proportion,205,377,0.25,161
average_time_in_MSM_network,21916,111821,0.25,161
average_time_in_WSM_network,25102,113839,0.25,161
average_time_in_network_overall,47018,225660,0.25,161
total_between_network_proportion,1093,2382,0.25,161
total_triplet_proportion,520,1110,0.25,161
MSM_group_to_WSM_group_proportion,548,987,0.25,164
MSM_group_to_WSM_group_triplet_proportion,191,571,0.25,164
WSM_group_to_MSM_group_proportion,400,1140,0.25,164
WSM_group_to_MSM_group_triplet_proportion,240,195,0.25,164
average_time_in_MSM_network,20714,63862,0.25,164
average_time_in_WSM_network,14702,57097,0.25,164
average_time_in_network_overall,35416,120959,0.25,164
total_between_network_proportion,948,2127,0.25,164
total_triplet_proportion,431,766,0.25,164
MSM_group_to_WSM_group_proportion,894,1753,0.25,166
MSM_group_to_WSM_group_triplet_proportion,441,871,0.25,166
WSM_group_to_MSM_group_proportion,475,1979,0.25,166
WSM_group_to_MSM_group_triplet_proportion,304,1005,0.25,166
average_time_in_MSM_network,58062,190499,0.25,166
average_time_in_WSM_network,49030,188610,0.25,166
average_time_in_network_overall,107092,379109,0.25,166
total_between_network_proportion,1369,3732,0.25,166
total_triplet_proportion,745,1876,0.25,166
MSM_group_to_WSM_group_proportion,729,1122,0.25,168
MSM_group_to_WSM_group_triplet_proportion,366,739,0.25,168
WSM_group_to_MSM_group_proportion,401,1202,0.25,168
WSM_group_to_MSM_group_triplet_proportion,201,277,0.25,168
average_time_in_MSM_network,59152,156606,0.25,168
average_time_in_WSM_network,50372,153720,0.25,168
average_time_in_network_overall,109524,310326,0.25,168
total_between_network_proportion,1130,2324,0.25,168
total_triplet_proportion,567,1016,0.25,168
MSM_group_to_WSM_group_proportion,1047,1568,0.25,171
MSM_group_to_WSM_group_triplet_proportion,402,1035,0.25,171
WSM_group_to_MSM_group_proportion,587,1702,0.25,171
WSM_group_to_MSM_group_triplet_proportion,261,598,0.25,171
average_time_in_MSM_network,103389,191142,0.25,171
average_time_in_WSM_network,102379,189531,0.25,171
average_time_in_network_overall,205768,380673,0.25,171
total_between_network_proportion,1634,3270,0.25,171
total_triplet_proportion,663,1633,0.25,171
MSM_group_to_WSM_group_proportion,681,1363,0.25,172
MSM_group_to_WSM_group_triplet_proportion,318,721,0.25,172
WSM_group_to_MSM_group_proportion,423,1579,0.25,172
WSM_group_to_MSM_group_triplet_proportion,252,536,0.25,172
average_time_in_MSM_network,27148,275795,0.25,172
average_time_in_WSM_network,10252,261451,0.25,172
average_time_in_network_overall,37400,537246,0.25,172
total_between_network_proportion,1104,2942,0.25,172
total_triplet_proportion,570,1257,0.25,172
MSM_group_to_WSM_group_proportion,884,1526,0.25,173
MSM_group_to_WSM_group_triplet_proportion,494,867,0.25,173
WSM_group_to_MSM_group_proportion,490,1736,0.25,173
WSM_group_to_MSM_group_triplet_proportion,323,764,0.25,173
average_time_in_MSM_network,47201,146839,0.25,173
average_time_in_WSM_network,45776,142943,0.25,173
average_time_in_network_overall,92977,289782,0.25,173
total_between_network_proportion,1374,3262,0.25,173
total_triplet_proportion,817,1631,0.25,173
MSM_group_to_WSM_group_proportion,649,1392,0.25,176
MSM_group_to_WSM_group_triplet_proportion,328,692,0.25,176
WSM_group_to_MSM_group_proportion,384,1590,0.25,176
WSM_group_to_MSM_group_triplet_proportion,255,564,0.25,176
average_time_in_MSM_network,35535,233097,0.25,176
average_time_in_WSM_network,19854,216476,0.25,176
average_time_in_network_overall,55389,449573,0.25,176
total_between_network_proportion,1033,2982,0.25,176
total_triplet_proportion,583,1256,0.25,176
MSM_group_to_WSM_group_proportion,860,1228,0.25,177
MSM_group_to_WSM_group_triplet_proportion,549,643,0.25,177
WSM_group_to_MSM_group_proportion,489,1449,0.25,177
WSM_group_to_MSM_group_triplet_proportion,260,357,0.25,177
average_time_in_MSM_network,93676,129915,0.25,177
average_time_in_WSM_network,97843,133378,0.25,177
average_time_in_network_overall,191519,263293,0.25,177
total_between_network_proportion,1349,2677,0.25,177
total_triplet_proportion,809,1000,0.25,177
MSM_group_to_WSM_group_proportion,957,950,0.25,182
MSM_group_to_WSM_group_triplet_proportion,453,385,0.25,182
WSM_group_to_MSM_group_proportion,603,1381,0.25,182
WSM_group_to_MSM_group_triplet_proportion,364,709,0.25,182
average_time_in_MSM_network,62617,127421,0.25,182
